,0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975,1
3.5100000000000002,              0,0.09494208960309207,0.18747066177827901,0.2773518942496972,0.36433699999519464,0.44816298561154405,0.52855385586627079,0.60522232266947884,0.67787206745214301,0.7462005908144651,0.80990266171509484,0.86867435031805862,0.92221759451693963,0.9702452116142537,1.0124862261160847,1.0486913454957965,1.0786383821653009,1.1021373961162857,1.1190353227860712,1.1292198576975367,1.1326223947193637,1.1292198576975367,1.1190353227860712,1.1021373961162857,1.0786383821653009,1.0486913454957967,1.0124862261160847,0.97024521161425392,0.92221759451693996,0.86867435031805884,0.80990266171509517,0.74620059081446544,0.67787206745214346,0.60522232266947928,0.52855385586627124,0.44816298561154444,0.36433699999519492,0.27735189424969742,0.18747066177827917,0.094942089603092139,0,0.72788365069706351
3.5110000000000001,              0,0.095488464991840022,0.1885613852959816,0.27898330064805871,0.36650351249352237,0.45085682858256104,0.53176476014280905,0.6089372318895212,0.68207485594098993,0.75087180547934051,0.81501930209262075,0.87420970202490333,0.92814113164767276,0.97652258286114857,1.0190793373610165,1.0555585482519485,1.0857347725754372,1.1094152234648933,1.1264445000509233,1.1367085600991484,1.1401377261640637,1.1367085600991482,1.1264445000509233,1.1094152234648933,1.0857347725754369,1.0555585482519483,1.0190793373610163,0.97652258286114846,0.92814113164767265,0.87420970202490322,0.81501930209262063,0.75087180547934029,0.68207485594098971,0.60893723188952098,0.53176476014280882,0.45085682858256082,0.3665035124935222,0.2789833006480586,0.18856138529598149,0.095488464991839966,0,0.73254723344881811
3.512,              0,0.096145464797293703,0.1898730843948144,0.28094543775576181,0.36910953399329144,0.45409753963555832,0.53562796614412622,0.6134073804339254,0.68713269203041205,0.75649405515653811,0.8211784017688708,0.8808735921827815,0.93527313401876044,0.98408137929390826,1.0270190661627665,1.0638290296897488,1.0942818695080176,1.1181813360181523,1.1353691853299752,1.1457292598269442,1.1491905776444349,1.145729259826944,1.135369185329975,1.1181813360181521,1.0942818695080172,1.0638290296897484,1.0270190661627658,0.98408137929390771,0.93527313401875978,0.88087359218278083,0.82117840176887014,0.75649405515653756,0.6871326920304115,0.61340738043392495,0.53562796614412567,0.45409753963555793,0.36910953399329111,0.28094543775576158,0.18987308439481426,0.09614546479729362,0,0.73816223484819288
3.5129999999999999,              0,0.097029470473788182,0.19163823497821078,0.28358624984028175,0.37261745094464715,0.45846045633679788,0.54082973938412748,0.61942733868115363,0.69394516190310274,0.76406792533302581,0.82947674802812199,0.88985338930625191,0.94488508096578006,0.99426986294672126,1.0377222856750528,1.0749792978831454,1.1058060999084274,1.1300017143694032,1.1474040134402375,1.1578939483367361,1.1613987538671058,1.1578939483367361,1.1474040134402375,1.1300017143694032,1.1058060999084272,1.0749792978831452,1.0377222856750523,0.99426986294672104,0.94488508096577972,0.88985338930625146,0.82947674802812155,0.76406792533302537,0.69394516190310218,0.61942733868115307,0.54082973938412693,0.45846045633679738,0.37261745094464677,0.28358624984028141,0.19163823497821056,0.097029470473788085,0,0.74572969228342789
3.5139999999999998,              0,0.097870474689871756,0.19331743430531395,0.28609832828093962,0.37595415814884653,0.46261015750260248,0.54577695242797841,0.62515227181261346,0.70042326806520849,0.77126949314264537,0.83736655154123363,0.8983904207508997,0.95402239111221365,1.0039545326230863,1.047895548777712,1.0855768309221716,1.1167584857465529,1.1412350787051488,1.1588408223831828,1.1694539449959986,1.1730000022422757,1.1694539449959986,1.158840822383183,1.1412350787051491,1.1167584857465533,1.0855768309221721,1.0478955487777124,1.003954532623087,0.95402239111221421,0.89839042075090025,0.83736655154123418,0.77126949314264581,0.70042326806520894,0.6251522718126139,0.54577695242797886,0.46261015750260276,0.37595415814884675,0.28609832828093978,0.19331743430531412,0.097870474689871825,0,0.75292335735276827
3.5149999999999997,              0,0.10426812225562131,0.20609607305570599,0.30522258361647181,0.40136659807875563,0.49422775220695164,0.5834874069033521,0.66881033237419507,0.74984713122888347,0.82623747248007007,0.89761418179913344,0.96360819558522559,1.0238543376104783,1.0779978188583415,1.1257012970798814,1.166652267777486,1.2005704995641016,1.227215181807537,1.2463914286723123,1.2579557871932066,1.2618204311858672,1.2579557871932066,1.2463914286723121,1.2272151818075367,1.2005704995641011,1.1666522677774853,1.1257012970798808,1.0779978188583406,1.0238543376104774,0.9636081955852247,0.89761418179913255,0.82623747248006918,0.74984713122888258,0.66881033237419429,0.58348740690335132,0.49422775220695098,0.40136659807875513,0.30522258361647148,0.20609607305570576,0.10426812225562121,0,0.80790173418703193
3.5150099999999997,              0,0.09690144089951401,0.19138099816775758,0.28319888484888073,0.37209938859592206,0.45781158783690312,0.54005053736459041,0.61851898839010599,0.69290969890647436,0.76290837458303173,0.82819725761987195,0.88845935083905048,0.94338322736222502,0.99266833409389621,1.0360306525647927,1.0732085372186633,1.1039685134892461,1.1281107908996331,1.145474234493651,1.1559405446614612,1.1594374225103303,1.1559405446614612,1.145474234493651,1.1281107908996331,1.1039685134892463,1.0732085372186633,1.0360306525647929,0.99266833409389643,0.94338322736222513,0.8884593508390507,0.82819725761987217,0.76290837458303196,0.69290969890647458,0.61851898839010622,0.54005053736459063,0.45781158783690329,0.37209938859592218,0.28319888484888078,0.19138099816775761,0.096901440899514024,0,0.74454700270454188
3.5150100099999997,              0,0.092814711642133313,0.18321749478248439,0.27098046840499146,0.35586197992631174,0.43760745341646828,0.51595065912782045,0.59061545218334843,0.66131801824658087,0.72776964885658535,0.78968004856475038,0.84676115022690357,0.89873138456866264,0.94532031695183028,0.98627353035946908,1.0213576018678689,1.0503649935890595,1.0731186616204138,1.0894761809150235,1.0993331922990697,1.1026260009089783,1.0993331922990699,1.0894761809150237,1.0731186616204138,1.0503649935890595,1.0213576018678689,0.98627353035946908,0.94532031695183028,0.89873138456866275,0.84676115022690357,0.78968004856475038,0.72776964885658524,0.66131801824658087,0.59061545218334843,0.51595065912782045,0.43760745341646834,0.35586197992631174,0.27098046840499146,0.18321749478248442,0.092814711642133327,0,0.70939329740021329
3.5150100199999996,              0,0.10178986956287872,0.20114576635641532,0.29781365541438259,0.39152101302718184,0.4819773848623346,0.5688754701257549,0.6518928172673194,0.73069420863983381,0.80493479544969959,0.87426401901867434,0.93833031915483378,0.99678658562387157,1.0492962559401737,1.0955399051163812,1.135222115341602,1.1680783618305035,1.1938816120367026,1.2124483155879671,1.2236434668893958,1.2273844541286487,1.2236434668893958,1.2124483155879671,1.1938816120367026,1.1680783618305033,1.135222115341602,1.0955399051163812,1.0492962559401737,0.99678658562387146,0.93833031915483367,0.87426401901867423,0.80493479544969937,0.7306942086398337,0.65189281726731918,0.56887547012575468,0.48197738486233443,0.39152101302718167,0.29781365541438248,0.20114576635641526,0.10178986956287869,0,0.78659140821551154
3.5150100200999996,              0,0.099267929807504943,0.1961081679483615,0.29027403620054909,0.38150168919991845,0.46951075368750084,0.55400546455464084,0.63467637265691301,0.71120269071570097,0.78325532779446649,0.85050063882830829,0.91260488308151066,0.96923934466203021,1.0200860209279043,1.06484373368254,1.1032344676832309,1.1350096964441319,1.1599564223893117,1.1779026426299488,1.1887219573281629,1.1923370669732207,1.1887219573281627,1.1779026426299488,1.1599564223893115,1.1350096964441316,1.1032344676832306,1.0648437336825396,1.0200860209279039,0.96923934466202988,0.91260488308151033,0.85050063882830795,0.78325532779446616,0.71120269071570086,0.6346763726569129,0.55400546455464073,0.46951075368750078,0.38150168919991845,0.29027403620054903,0.1961081679483615,0.099267929807504943,0,0.76490353868546224
3.5150100201009997,              0,0.10534936859994773,0.20825647884829546,0.30845700495638928,0.40566625407882451,0.49957960448015648,0.58987351064388827,0.6762071759952889,0.75822498672129068,0.83555978387987218,0.90783702391837595,0.97467983885270038,1.0357149567913075,1.0905793828518897,1.1389276733083007,1.1804395674674004,1.2148276794474984,1.2418449038528694,1.2612911633531201,1.2730191289382302,1.2769385787894501,1.27301912893823,1.2612911633531196,1.2418449038528689,1.2148276794474979,1.1804395674673998,1.1389276733082996,1.0905793828518886,1.0357149567913064,0.97467983885269904,0.90783702391837462,0.83555978387987095,0.75822498672128957,0.6762071759952879,0.58987351064388738,0.49957960448015576,0.4056662540788239,0.30845700495638878,0.20825647884829512,0.10534936859994756,0,0.81724023881901853
3.5150100201010996,              0,0.098497305775399821,0.19456901594291887,0.28797072865697726,0.37844127676556966,0.46570338995743799,0.54946484447070221,0.6294201722106354,0.70525299236203709,0.77663901288620218,0.8432497257413778,0.90475678789882075,0.96083704072475062,1.0111780746329988,1.0554841969024744,1.0934826122513925,1.1249295832106727,1.1496163060672431,1.1673742234115825,1.178079500220595,1.1816564190035546,1.178079500220595,1.1673742234115827,1.1496163060672435,1.1249295832106734,1.0934826122513934,1.0554841969024755,1.0111780746330001,0.96083704072475196,0.90475678789882186,0.84324972574137891,0.77663901288620318,0.70525299236203798,0.62942017221063618,0.54946484447070287,0.4657033899574386,0.3784412767655701,0.28797072865697759,0.19456901594291912,0.098497305775399946,0,0.75828874997957862
3.5150100201011996,              0,0.12142717483769987,0.24037112659590282,0.35652048310193302,0.46953509701865959,0.57904597584266093,0.68465596616186142,0.78594135949877619,0.88245458320523484,0.97372812183230562,1.0592797787802426,1.1386193323739158,1.2112565640853521,1.2767105412934212,1.3345199278589441,1.3842539816038157,1.4255237904691613,1.4579932127799524,1.4813889359714352,1.4955090643719906,1.5002296973390967,1.4955090643719908,1.4813889359714352,1.4579932127799524,1.4255237904691613,1.3842539816038157,1.3345199278589441,1.2767105412934212,1.2112565640853521,1.1386193323739158,1.0592797787802426,0.97372812183230573,0.88245458320523495,0.7859413594987763,0.68465596616186153,0.57904597584266104,0.46953509701865959,0.35652048310193302,0.24037112659590282,0.12142717483769987,0,0.95544249331764075
3.5150100201012995,              0,0.094466226885072627,0.18651691383110705,0.27591942003266345,0.36242645151749403,0.44577685282208701,0.52569683947922186,0.60190172634028183,0.67409819710435404,0.74198714511475661,0.80526709402799745,0.8636381793759379,0.9168066390281987,0.96448972364628793,1.0064208998203272,1.042355181930178,1.0720743976987834,1.095392170913946,1.1121583965341362,1.122262991047263,1.1256387256748175,1.122262991047263,1.1121583965341364,1.0953921709139463,1.0720743976987839,1.0423551819301784,1.0064208998203279,0.9644897236462886,0.91680663902819948,0.86363817937593867,0.80526709402799823,0.74198714511475727,0.67409819710435481,0.60190172634028249,0.52569683947922252,0.44577685282208751,0.36242645151749447,0.27591942003266379,0.18651691383110727,0.094466226885072738,0,0.7236237404993755
3.5150100201013994,              0,0.098272998249326796,0.19412095596788059,0.28730012503006264,0.37755010960497587,0.46459453555866692,0.54814220482166753,0.62788880563053251,0.70351924073916783,0.77471062002048352,0.84113594044348061,0.90246844487644007,0.95838661202646491,1.008579684648391,1.0527535947382458,1.0906370967761332,1.1219878781765287,1.1465983853806845,1.1643010896533224,1.1749729226424364,1.1785386401422913,1.1749729226424361,1.1643010896533219,1.1465983853806838,1.121987878176528,1.0906370967761321,1.0527535947382445,1.0085796846483894,0.95838661202646347,0.90246844487643862,0.84113594044347939,0.7747106200204823,0.70351924073916661,0.62788880563053151,0.54814220482166665,0.46459453555866609,0.3775501096049752,0.28730012503006214,0.19412095596788023,0.098272998249326601,0,0.75635952825280128
3.5150100201014993,              0,0.097229072325343918,0.19203546122742662,0.28417842611107874,0.3734011289148606,0.4594313396024447,0.54198261487345123,0.62075601651126033,0.69544242666599754,0.76572550171647769,0.83128528339371888,0.89180245535551927,0.94696319594448186,0.99646453501523191,1.0400200771825403,1.077365909415074,1.1082664722211453,1.1325201457549448,1.1499642897165256,1.1604794825256954,1.1639927326548565,1.1604794825256954,1.1499642897165256,1.1325201457549445,1.108266472221145,1.0773659094150738,1.0400200771825399,0.99646453501523169,0.94696319594448164,0.89180245535551905,0.83128528339371854,0.76572550171647735,0.6954424266659972,0.62075601651126,0.54198261487345079,0.45943133960244431,0.37340112891486033,0.28417842611107857,0.19203546122742651,0.097229072325343849,0,0.74736551004003227
3.5150100201015095,              0,0.10032121100160986,0.19821211527860122,0.29342296337293738,0.38568628662981186,0.47471750247711786,0.56021602870195419,0.64186698609816084,0.71934356044248848,0.79231007882833526,0.86042583083296986,0.92334963129900371,0.98074507906929642,1.0322864164308363,1.0776648403062041,1.1165950628041506,1.1488218711875102,1.1741264018234343,1.1923318251967527,1.2033081442901432,1.2069758390092593,1.203308144290143,1.1923318251967527,1.1741264018234343,1.14882187118751,1.1165950628041503,1.0776648403062041,1.0322864164308361,0.98074507906929631,0.9233496312990036,0.86042583083296975,0.79231007882833515,0.71934356044248826,0.64186698609816062,0.56021602870195397,0.47471750247711769,0.38568628662981169,0.29342296337293727,0.19821211527860114,0.10032121100160982,0,0.77396198777879732
3.5150100201015197,              0,0.097426845631973111,0.19243075172235621,0.28477043721177275,0.37418841675407505,0.46041169741537158,0.54315295054797463,0.62211222621190698,0.69697926851312209,0.76743647462833808,0.83316251728628865,0.89383661981517848,0.94914343508619925,0.99877843634427288,1.042453681732495,1.0799037691228879,1.1108917583819606,1.1352148095448957,1.1527092723735868,1.1632549691492993,1.1667784401219288,1.1632549691492993,1.1527092723735868,1.1352148095448957,1.1108917583819606,1.0799037691228879,1.0424536817324948,0.99877843634427277,0.94914343508619925,0.89383661981517837,0.83316251728628854,0.76743647462833797,0.69697926851312209,0.62211222621190687,0.54315295054797452,0.46041169741537152,0.37418841675407499,0.2847704372117727,0.19243075172235619,0.097426845631973097,0,0.74908237787674603
3.51501002010153,              0,0.09813960439286111,0.19385449872275567,0.28690132367053667,0.37702014212782026,0.46393511291044354,0.5473556478946503,0.62697812292678645,0.70248820401413614,0.77356383464105494,0.83987890668760967,0.90110760603127571,0.95692938498636781,1.0070344688487134,1.0511297557477037,1.0889449217453737,1.1202385015979084,1.1448036851984815,1.162473555565011,1.1731255002931367,1.1766845566483244,1.1731255002931369,1.162473555565011,1.1448036851984815,1.1202385015979084,1.0889449217453737,1.051129755747704,1.0070344688487136,0.95692938498636793,0.90110760603127582,0.83987890668760978,0.77356383464105516,0.70248820401413636,0.62697812292678679,0.54735564789465052,0.46393511291044376,0.37702014212782048,0.28690132367053689,0.19385449872275579,0.098139604392861179,0,0.75521225281633964
